"","sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"8577","male","pituitary","lo vs. hi PRL   ","hi","PDE8B",1.22084386008157,1.56447288922944e-10,9.80563195834717
"8578","male","pituitary","lo vs. hi PRL   ","hi","FXYD2",1.21941940750508,1.39264166654138e-07,6.85616061527971
"8579","male","pituitary","lo vs. hi PRL   ","hi","LBH",1.21612397601286,4.69284366773575e-07,6.32856391315818
"8580","male","pituitary","lo vs. hi PRL   ","hi","SUB1L1",1.20736502627838,0.0116106905843554,1.93514194838758
"8581","male","pituitary","lo vs. hi PRL   ","hi","LOC107053040",1.18782763541864,0.000763789450139866,3.11702634462424
"8582","male","pituitary","lo vs. hi PRL   ","hi","DIAPH3",1.18515678511535,0.000638774073982676,3.19465271894989
"8583","male","pituitary","lo vs. hi PRL   ","hi","BRCA1",1.18390186850543,2.3731323294611e-08,7.62467804418788
"8584","male","pituitary","lo vs. hi PRL   ","hi","SOSTDC1",1.17770662465638,3.84545421161042e-05,4.41505235548657
"8585","male","pituitary","lo vs. hi PRL   ","hi","TFPI2",1.17150082412428,1.06777986160533e-08,7.97151827422184
"8586","male","pituitary","lo vs. hi PRL   ","hi","BOLL",1.16773039281999,0.08989116882824,1.04628297253323
"8587","male","pituitary","lo vs. hi PRL   ","hi","SLC16A1",1.167510557007,1.78582556773528e-11,10.7481609635156
"8588","male","pituitary","lo vs. hi PRL   ","hi","CAMKV",1.16471687759507,0.0201423033646735,1.69589086737879
"8589","male","pituitary","lo vs. hi PRL   ","hi","CDCA7",1.16319553739633,1.37479502712958e-05,4.86176204744992
"8590","male","pituitary","lo vs. hi PRL   ","hi","CDH20",1.15868555758216,0.00957006982771014,2.01908489339572
"8591","male","pituitary","lo vs. hi PRL   ","hi","ERI2",1.14404209586534,0.0459201221504681,1.33799696535739
"8592","male","pituitary","lo vs. hi PRL   ","hi","KCNQ3",1.13417136641903,0.00304652466332524,2.51619530166795
"8593","male","pituitary","lo vs. hi PRL   ","hi","EXO1",1.12757987547103,0.0753956966301083,1.12265344170494
"8594","male","pituitary","lo vs. hi PRL   ","hi","PLP1",1.1188825368801,0.0235959227488819,1.62716303434512
"8595","male","pituitary","lo vs. hi PRL   ","hi","MFSD4",1.11570549702018,1.07274315707557e-06,5.96950424710878
"8596","male","pituitary","lo vs. hi PRL   ","hi","MGP",1.11240280315964,0.0231656004369403,1.63515643869111
"8597","male","pituitary","lo vs. hi PRL   ","hi","MYC",1.11150375235606,0.00402123562184602,2.39564047893153
"8598","male","pituitary","lo vs. hi PRL   ","hi","BIRC5",1.10713970912064,0.00760596177222268,2.1188458616952
"8599","male","pituitary","lo vs. hi PRL   ","hi","DPT",1.10390115165177,0.00757070497802426,2.12086367746026
"8600","male","pituitary","lo vs. hi PRL   ","hi","KIF15",1.09713954208373,1.29263388644054e-06,5.88852446321975
"8601","male","pituitary","lo vs. hi PRL   ","hi","ETNK2",1.09695257445977,0.0191239345245499,1.71842275188669
"8602","male","pituitary","lo vs. hi PRL   ","hi","FANCD2",1.09469971570588,3.96880077850892e-07,6.40134070078186
"8603","male","pituitary","lo vs. hi PRL   ","hi","LAPTM4B",1.08387598554116,7.98325545513645e-15,14.0978199735749
"8604","male","pituitary","lo vs. hi PRL   ","hi","TFAP2B",1.08385634323225,0.0330459430963347,1.48088184931059
"8605","male","pituitary","lo vs. hi PRL   ","hi","GSG2",1.07960138913606,0.0049022416804858,2.30960528184077
"8606","male","pituitary","lo vs. hi PRL   ","hi","FAM19A1",1.07765511958702,3.60655013276847e-07,6.44290802653134
"8607","male","pituitary","lo vs. hi PRL   ","hi","LOC101750767",1.07583320398651,1.02444731783326e-09,8.98951037026678
"8608","male","pituitary","lo vs. hi PRL   ","hi","NCAPG",1.06982229183658,2.33078695594053e-05,4.6324974210688
"8609","male","pituitary","lo vs. hi PRL   ","hi","CCNA2",1.06512987420832,1.148109898356e-05,4.94001653879762
"8610","male","pituitary","lo vs. hi PRL   ","hi","FAM83G",1.06501658348469,0.00388255968786538,2.41088185899636
"8611","male","pituitary","lo vs. hi PRL   ","hi","NDST4",1.06237275696844,5.6920907559124e-06,5.24472818404845
"8612","male","pituitary","lo vs. hi PRL   ","hi","ARAP2",1.06040424516865,0.000269434763915784,3.5695463699985
"8613","male","pituitary","lo vs. hi PRL   ","hi","RASSF5",1.05574766812608,5.39295261016824e-08,7.26817339599829
"8614","male","pituitary","lo vs. hi PRL   ","hi","ABCC8",1.05470830708305,4.20690525235222e-10,9.37603726902507
"8615","male","pituitary","lo vs. hi PRL   ","hi","CPEB2",1.05170350534093,0.0153632296631631,1.81351747717888
"8616","male","pituitary","lo vs. hi PRL   ","hi","KIF18B",1.05103027860377,0.0117358393780289,1.93048584307352
"8617","male","pituitary","lo vs. hi PRL   ","hi","EME1",1.04894326022055,1.97525615145783e-05,4.70437657702425
"8618","male","pituitary","lo vs. hi PRL   ","hi","PTTG1",1.04013987713452,3.62876248180031e-05,4.44024145732143
"8619","male","pituitary","lo vs. hi PRL   ","hi","CREB5",1.03681163500644,0.0421759515298695,1.37493511052876
"8620","male","pituitary","lo vs. hi PRL   ","hi","CDC25A",1.02919303504865,0.0120965320101846,1.91733912098254
"8621","male","pituitary","lo vs. hi PRL   ","hi","FAM132A",1.02823480334357,0.0706638996177359,1.1508023995118
"8622","male","pituitary","lo vs. hi PRL   ","hi","LOC422224",1.0226385140253,6.7511919557141e-05,4.17061954360024
"8623","male","pituitary","lo vs. hi PRL   ","hi","NAALADL2",1.02230193815667,3.78115508260103e-06,5.42237550985337
"8624","male","pituitary","lo vs. hi PRL   ","hi","CENPF",1.02189868786764,1.47139152070554e-05,4.83227175102657
"8625","male","pituitary","lo vs. hi PRL   ","hi","GFPT2",1.02147904735123,0.0395470920976291,1.40288544471706
"8626","male","pituitary","lo vs. hi PRL   ","hi","ECT2",1.01321806309619,3.93247212778563e-10,9.40533434684626
"8627","male","pituitary","lo vs. hi PRL   ","hi","TCERG1L",1.00852157623202,0.00900348923656513,2.04558915028115
"8628","male","pituitary","lo vs. hi PRL   ","hi","SCG3",1.00071649827494,1.30734182313211e-13,12.8836108450966
"8629","male","pituitary","lo vs. hi PRL   ","hi","PYCR2",0.959988595273566,0.000737874969800629,3.13201722154533
"8630","male","pituitary","lo vs. hi PRL   ","hi","LOC107056348",0.957006969532411,0.0269317584648328,1.56973528911946
"8631","male","pituitary","lo vs. hi PRL   ","hi","CENPE",0.956558162948924,2.35901204132446e-06,5.62726984229905
"8632","male","pituitary","lo vs. hi PRL   ","hi","GABRE",0.946666814571715,1.17676431683421e-07,6.92931050924463
"8633","male","pituitary","lo vs. hi PRL   ","hi","SKIV2L2",0.945316192602962,0.050752585490269,1.29454182857622
"8634","male","pituitary","lo vs. hi PRL   ","hi","DUSP10",0.939887139016872,6.62640155014316e-05,4.17872225005271
"8635","male","pituitary","lo vs. hi PRL   ","hi","ABRA",0.936055160937003,0.0829155119367351,1.08136421349884
"8636","male","pituitary","lo vs. hi PRL   ","hi","ASPA",0.934782943826254,0.00583150185101198,2.23421958218611
"8637","male","pituitary","lo vs. hi PRL   ","hi","UMODL1",0.934622558480974,1.80273075654158e-05,4.74406913166908
"8638","male","pituitary","lo vs. hi PRL   ","hi","PLLP",0.930213558053341,0.0995193269247317,1.00209256989063
"8639","male","pituitary","lo vs. hi PRL   ","hi","LRRTM3",0.923605998438322,0.0106242830496749,1.97370036744948
"8640","male","pituitary","lo vs. hi PRL   ","hi","CKS2",0.917472177877116,9.59646015346463e-05,4.01788893563968
"8641","male","pituitary","lo vs. hi PRL   ","hi","NR4A3",0.916476239479633,0.0168459540036756,1.77350438944391
"8642","male","pituitary","lo vs. hi PRL   ","hi","TMEM52B",0.914263805793783,0.00304878301303287,2.51587348399666
"8643","male","pituitary","lo vs. hi PRL   ","hi","LOC100859557",0.912507021167497,0.000208771418514308,3.68032895792627
"8644","male","pituitary","lo vs. hi PRL   ","hi","GNG4",0.90944870106583,4.49491105933278e-07,6.34727889721732
"8645","male","pituitary","lo vs. hi PRL   ","hi","MSTN",0.901860492186027,0.0028201665125331,2.54972524865249
"8646","male","pituitary","lo vs. hi PRL   ","hi","DTL",0.897754001245574,0.000354740738220721,3.45008893453756
"8647","male","pituitary","lo vs. hi PRL   ","hi","ABCC9",0.888136669344087,3.09722099994126e-08,7.50902780477216
"8648","male","pituitary","lo vs. hi PRL   ","hi","FABP7",0.886431996168103,0.0500874229637563,1.30027131251914
"8649","male","pituitary","lo vs. hi PRL   ","hi","CDKN2C",0.885164067601729,0.0263391675813484,1.5793979545276
"8650","male","pituitary","lo vs. hi PRL   ","hi","KCNJ15",0.884289554525064,0.0395072222209597,1.40332350477866
"8651","male","pituitary","lo vs. hi PRL   ","hi","CREB3L1",0.88338223342778,4.65503335113267e-08,7.33207720315503
"8652","male","pituitary","lo vs. hi PRL   ","hi","CREM",0.877732239834758,0.00021354125543183,3.6705182083414
"8653","male","pituitary","lo vs. hi PRL   ","hi","DOK5",0.865710837190678,6.35383185741446e-07,6.19696428216913
"8654","male","pituitary","lo vs. hi PRL   ","hi","DCLRE1B",0.864482456443008,0.0158807129124219,1.79913000524763
"8655","male","pituitary","lo vs. hi PRL   ","hi","THADA",0.856860794065372,8.45629165866449e-05,4.07282004656579
"8656","male","pituitary","lo vs. hi PRL   ","hi","CCNE2",0.856543311428509,0.0147959928171559,1.82985588818865
"8657","male","pituitary","lo vs. hi PRL   ","hi","NTN1",0.8544544526747,0.0316313124982654,1.4998827872519
"8658","male","pituitary","lo vs. hi PRL   ","hi","GRIP1",0.853687184919707,2.08355575494508e-10,9.68119487354075
"8659","male","pituitary","lo vs. hi PRL   ","hi","OLFM1",0.845285553089403,3.2451305358564e-11,10.4887678289524
"8660","male","pituitary","lo vs. hi PRL   ","hi","CDKN3",0.84526611256355,0.000321937374173054,3.49222860251624
"8661","male","pituitary","lo vs. hi PRL   ","hi","VCAN",0.837559189265787,0.0275201022601102,1.56034995666766
"8662","male","pituitary","lo vs. hi PRL   ","hi","POU3F2",0.837244523719107,0.00128259255915745,2.89191128393089
"8663","male","pituitary","lo vs. hi PRL   ","hi","UGT8",0.834086240670233,0.0696469270248668,1.1570980408421
"8664","male","pituitary","lo vs. hi PRL   ","hi","SLC12A4",0.832563435319766,0.0949705137781875,1.02241121251286
"8665","male","pituitary","lo vs. hi PRL   ","hi","MASTL",0.824082997922238,1.10624021407756e-05,4.95615055809381
"8666","male","pituitary","lo vs. hi PRL   ","hi","STMN1",0.818029079668702,0.000203014580999413,3.69247276888396
"8667","male","pituitary","lo vs. hi PRL   ","hi","NPM3",0.817509422301883,0.0201529734801458,1.69566086660739
"8668","male","pituitary","lo vs. hi PRL   ","hi","KLHL1",0.808812888975496,0.0109899245124595,1.95900529064611
"8669","male","pituitary","lo vs. hi PRL   ","hi","SYNE2",0.804551328732361,0.0850145197211293,1.07050689432989
"8670","male","pituitary","lo vs. hi PRL   ","hi","SGCZ",0.798770405172495,0.0069472818649528,2.15818508058291
"8671","male","pituitary","lo vs. hi PRL   ","hi","LPPR5",0.798241703912978,1.45456933223097e-08,7.83726557322221
"8672","male","pituitary","lo vs. hi PRL   ","hi","SLC7A5",0.793478630190343,0.00486793855592224,2.31265491215773
"8673","male","pituitary","lo vs. hi PRL   ","hi","MND1",0.785294364829511,4.50916894457013e-05,4.34590349272181
"8674","male","pituitary","lo vs. hi PRL   ","hi","SPOCK3",0.785133728172847,0.01515323763414,1.81949456607793
"8675","male","pituitary","lo vs. hi PRL   ","hi","TRPA1",0.779224479293969,0.0847374717239874,1.07192449800203
"8676","male","pituitary","lo vs. hi PRL   ","hi","CHRNA4",0.778576554028564,0.029402456545941,1.53161638320084
"8677","male","pituitary","lo vs. hi PRL   ","hi","STT3B",0.777294950058454,5.47269987712168e-17,16.2617983679152
"8678","male","pituitary","lo vs. hi PRL   ","hi","HEBP2",0.762276777566431,0.0819184889022005,1.08661806744599
"8679","male","pituitary","lo vs. hi PRL   ","hi","FTL",0.753927715887038,3.09824996363253e-05,4.50888354672949
"8680","male","pituitary","lo vs. hi PRL   ","hi","LOC427665",0.752146134504691,0.0144453569906526,1.84027172089111
"8681","male","pituitary","lo vs. hi PRL   ","hi","ADARB2",0.750129054584297,8.03813075722051e-07,6.09484493336699
"8682","male","pituitary","lo vs. hi PRL   ","hi","DMXL1",0.746234301735386,0.067917390806227,1.16801900680745
"8683","male","pituitary","lo vs. hi PRL   ","hi","C4H4ORF21",0.745136649776616,0.000364317321619425,3.43852017955442
"8684","male","pituitary","lo vs. hi PRL   ","hi","SLC22A15",0.740909206122832,0.0158372528872974,1.80032014846338
"8685","male","pituitary","lo vs. hi PRL   ","hi","FGF2",0.7408547263152,0.0595868057250135,1.22484989521262
"8686","male","pituitary","lo vs. hi PRL   ","hi","C9H3ORF55",0.734248031255939,7.68974918352754e-05,4.11408782534634
"8687","male","pituitary","lo vs. hi PRL   ","hi","GPR123",0.731100466730215,6.94532916055001e-09,8.1583071668849
"8688","male","pituitary","lo vs. hi PRL   ","hi","PCP4",0.726747761038182,0.000372773681981782,3.42855475665484
"8689","male","pituitary","lo vs. hi PRL   ","hi","CHRNA5",0.726668410342096,0.00601277769363103,2.22092485273426
"8690","male","pituitary","lo vs. hi PRL   ","hi","ATP4B",0.722814739026752,0.0405977676117602,1.3914978467319
"8691","male","pituitary","lo vs. hi PRL   ","hi","PIM3",0.722358294586823,0.0169499467758827,1.77083166117634
"8692","male","pituitary","lo vs. hi PRL   ","hi","GCH1",0.718999216260223,1.80187083057262e-05,4.74427634519947
"8693","male","pituitary","lo vs. hi PRL   ","hi","HELLS",0.717643241876502,4.71385097683773e-07,6.32662415133229
"8694","male","pituitary","lo vs. hi PRL   ","hi","SIK1",0.714894460255991,0.00682294301120838,2.1660282561598
"8695","male","pituitary","lo vs. hi PRL   ","hi","KIF11",0.71404178351817,0.00010225368988482,3.99032101126485
"8696","male","pituitary","lo vs. hi PRL   ","hi","CENPM",0.70368807252794,0.000602653514632229,3.21993230632087
"8697","male","pituitary","lo vs. hi PRL   ","hi","SHOX2",0.69794461946055,0.000848218283698306,3.07149237037701
"8698","male","pituitary","lo vs. hi PRL   ","hi","SSR2",0.697567776292205,7.22070890989047e-05,4.14142016246639
"8699","male","pituitary","lo vs. hi PRL   ","hi","LOC100859848",0.695899357884821,0.0652360459028828,1.18551237035709
"8700","male","pituitary","lo vs. hi PRL   ","hi","CRELD2",0.695440097038885,2.49908525016672e-05,4.60221892872929
"8701","male","pituitary","lo vs. hi PRL   ","hi","DGUOK",0.694739362335208,5.84842298625026e-05,4.23296122463583
"8702","male","pituitary","lo vs. hi PRL   ","hi","FAM135B",0.694635115242629,0.00254627561952081,2.5940945882871
"8703","male","pituitary","lo vs. hi PRL   ","hi","GRIK2",0.690670970090129,7.68231607490043e-05,4.11450782854793
"8704","male","pituitary","lo vs. hi PRL   ","hi","PLK3",0.689830939711231,0.000354438094675277,3.45045960671121
"8705","male","pituitary","lo vs. hi PRL   ","hi","SHC3",0.688963865123323,0.0313435822506496,1.50385136961653
"8706","male","pituitary","lo vs. hi PRL   ","hi","KIAA1462",0.687138551598928,3.60630854331132e-05,4.44293711928718
"8707","male","pituitary","lo vs. hi PRL   ","hi","MIS12",0.685308587693604,1.29041501022709e-05,4.88927059383602
"8708","male","pituitary","lo vs. hi PRL   ","hi","PASK",0.678949910116029,5.30005058835862e-05,4.27571998508975
"8709","male","pituitary","lo vs. hi PRL   ","hi","SLC6A9",0.674192164920012,0.0445782100608982,1.35087737363688
"8710","male","pituitary","lo vs. hi PRL   ","hi","SYNPR",0.672132855597936,1.02203221723031e-07,6.99053541384434
"8711","male","pituitary","lo vs. hi PRL   ","hi","TBC1D30",0.672125225967948,7.73859998831811e-08,7.11133760163543
"8712","male","pituitary","lo vs. hi PRL   ","hi","TYMS",0.66974109390579,0.000868797074514586,3.06108165014509
"8713","male","pituitary","lo vs. hi PRL   ","hi","SLC24A4",0.669281682431869,0.0344344964660698,1.46300626329885
"8714","male","pituitary","lo vs. hi PRL   ","hi","BARD1",0.667898673666322,0.00267955932228262,2.5719366237464
"8715","male","pituitary","lo vs. hi PRL   ","hi","DCX",0.667297696032691,0.000222916666921984,3.65185745919296
"8716","male","pituitary","lo vs. hi PRL   ","hi","KIF20A",0.663904056195452,1.15669535059175e-05,4.93678101008793
"8717","male","pituitary","lo vs. hi PRL   ","hi","PCGF5",0.66308597492,0.0466940597960298,1.33073836487058
"8718","male","pituitary","lo vs. hi PRL   ","hi","KIAA1524",0.658764511034755,0.000344074665927293,3.46334730312166
"8719","male","pituitary","lo vs. hi PRL   ","hi","ENDOD1",0.658167066950722,0.0771543942918251,1.11263933386079
"8720","male","pituitary","lo vs. hi PRL   ","hi","SLC25A21",0.655657888571858,0.0129118059407858,1.88901300984313
"8721","male","pituitary","lo vs. hi PRL   ","hi","NCAPH",0.654897656197902,0.00101734001311357,2.9925338738816
"8722","male","pituitary","lo vs. hi PRL   ","hi","SSR3",0.653254245263119,4.49491105933278e-07,6.34727889721732
"8723","male","pituitary","lo vs. hi PRL   ","hi","CDCA2",0.652744200896415,0.0120240470655611,1.91994933246494
"8724","male","pituitary","lo vs. hi PRL   ","hi","WIF1",0.64834938015169,0.0901392110871108,1.04508624726364
"8725","male","pituitary","lo vs. hi PRL   ","hi","FAM83D",0.644413767678219,0.00650899827863873,2.18648584331106
"8726","male","pituitary","lo vs. hi PRL   ","hi","TRIM35",0.643786815529088,0.0037302549549931,2.42826148407265
"8727","male","pituitary","lo vs. hi PRL   ","hi","SDF2L1",0.633409330495694,0.000424463929312544,3.37215920993385
"8728","male","pituitary","lo vs. hi PRL   ","hi","GXYLT2",0.630686422565957,4.45168550001829e-05,4.35147552502718
"8729","male","pituitary","lo vs. hi PRL   ","hi","SPC25",0.627372804103985,0.0132965152990038,1.8762621623944
"8730","male","pituitary","lo vs. hi PRL   ","hi","GPNMB",0.626685936144004,0.0613743066193511,1.21201340131444
"8731","male","pituitary","lo vs. hi PRL   ","hi","RASGRP3",0.626319185802715,0.00326017685874908,2.48675883959605
"8732","male","pituitary","lo vs. hi PRL   ","hi","C8B",0.625791973258687,0.0953984903115049,1.02045849798532
"8733","male","pituitary","lo vs. hi PRL   ","hi","SLC1A2",0.624310470792711,0.0258011341429499,1.58836120329262
