"","sex","tissue","treatment","gene","samples","counts"
"29717","male","gonad","inc.d9","PALB2","r45.X_male_gonad_inc.d9",8.67679318340928
"29718","male","gonad","hatch","PALB2","r72.y83.x_male_gonad_hatch",8.59250656518799
"29719","male","gonad","bldg","PALB2","s.pu148.blk.r_male_gonad_bldg",8.82421511500012
"29720","male","gonad","bldg","PALB2","s065.l.d.o_male_gonad_bldg",8.83341301667146
"29721","male","gonad","bldg","PALB2","s066.l.d.r_male_gonad_bldg",8.79343001746525
"29722","male","gonad","lay","PALB2","s150.w.g.blk_male_gonad_lay",8.98103502089992
"29723","male","gonad","n9","PALB2","s187.l.o.r_male_gonad_n9",8.93578522781329
"29724","male","gonad","lay","PALB2","s243.blk.pk.r_male_gonad_lay",9.16674710197508
"29725","male","gonad","inc.d9","PALB2","w34.x_male_gonad_inc.d9",9.07664108660612
"29726","male","gonad","control","PALB2","x.blk.blk.ATLAS_male_gonad_control",8.79622825111861
"29727","male","gonad","n9","PALB2","x.blk16_male_gonad_n9.NYNO",9.15573423694958
"29728","male","gonad","inc.d9","PALB2","x.blu106.o153_male_gonad_inc.d9.NYNO",8.73966742666704
"29729","male","gonad","inc.d17","PALB2","x.blu117.w89_male_gonad_inc.d17",8.4487799541462
"29730","male","gonad","n9","PALB2","x.blu23.w14_male_gonad_n9",8.64651355528303
"29731","male","gonad","n5","PALB2","x.blu30_male_gonad_n5",8.84358308562576
"29732","male","gonad","inc.d3","PALB2","x.blu42.o28_male_gonad_inc.d3",8.88378803656341
"29733","male","gonad","control","PALB2","x.g.ATLAS_male_gonad_control",8.41546485880859
"29734","male","gonad","control","PALB2","x.g.g.ATLAS_male_gonad_control",8.88415979697751
"29735","male","gonad","control","PALB2","x.g.g.g.ATLAS_male_gonad_control",8.96239211998658
"29736","male","gonad","inc.d9","PALB2","x.g13.w109_male_gonad_inc.d9",8.72684423856363
"29737","male","gonad","inc.d17","PALB2","x.g14.w199_male_gonad_inc.d17",8.88907796649649
"29738","male","gonad","inc.d3","PALB2","x.g147.blu28_male_gonad_inc.d3",8.67420733942959
"29739","male","gonad","hatch","PALB2","x.g70_male_gonad_hatch",8.96251893965475
"29740","male","gonad","hatch","PALB2","x.o160.w102_male_gonad_hatch",9.01671351894206
"29741","male","gonad","inc.d3","PALB2","x.o163.w101_male_gonad_inc.d3",9.01568736082975
"29742","male","gonad","n5","PALB2","x.o164.w123_male_gonad_n5",8.94861676337676
"29743","male","gonad","n9","PALB2","x.o2_male_gonad_n9",8.97315144363799
"29744","male","gonad","bldg","PALB2","x.o30.g134_male_gonad_bldg",8.7965652089436
"29745","male","gonad","inc.d9","PALB2","x.o47.y82_male_gonad_inc.d9",8.26184643791729
"29746","male","gonad","n5","PALB2","x.o68_male_gonad_n5",8.90593357405928
"29747","male","gonad","hatch","PALB2","x.r178_male_gonad_hatch",9.05651269194041
"29748","male","gonad","n5","PALB2","x.r181_male_gonad_n5",9.19012369627258
"29749","male","gonad","inc.d17","PALB2","x.r29.w96_male_gonad_inc.d17",8.50454658532325
"29750","male","gonad","inc.d3","PALB2","x.r64.g140_male_gonad_inc.d3",8.64699137548924
"29751","male","gonad","bldg","PALB2","x.r67.blu35_male_gonad_bldg",8.99196929650928
"29752","male","gonad","inc.d9","PALB2","x.w192.o157_male_gonad_inc.d9",8.93851316329393
"29753","male","gonad","control","PALB2","x.y.s.ATLAS_male_gonad_control",8.41466785987996
"29754","male","gonad","inc.d17","PALB2","x.y132.w76_male_gonad_inc.d17",9.0194299949092
"29755","male","gonad","inc.d9","PALB2","x.y141.w116_male_gonad_inc.d9",8.78988846688904
"29756","male","gonad","n9","PALB2","y129.x_male_gonad_n9",9.15297593682278
"29757","male","gonad","n9","PALB2","y131.w185.x_male_gonad_n9",8.76597962190043
"29758","male","gonad","inc.d17","PALB2","y133.w77.r58_male_gonad_inc.d17",9.11531079029572
"29759","male","gonad","inc.d3","PALB2","y149.r52.x_male_gonad_inc.d3",8.89526184702442
"29760","male","gonad","inc.d9","PALB2","y95.g131.x_male_gonad_inc.d9",8.77324276803724
"29761","male","gonad","inc.d3","PALB2","y98.o50.x_male_gonad_inc.d3",8.81430170953002
"29762","male","gonad","control","PALB2","L.Blu13_male_hypothalamus_control.NYNO",NA
"29763","male","gonad","control","PALB2","L.G107_male_hypothalamus_control",NA
"29764","male","gonad","control","PALB2","L.R3_male_hypothalamus_control",NA
"29765","male","gonad","control","PALB2","L.R8_male_hypothalamus_control",NA
"29766","male","gonad","control","PALB2","L.W33_male_hypothalamus_control.NYNO",NA
"29767","male","gonad","control","PALB2","L.W3_male_hypothalamus_control",NA
"29768","male","gonad","control","PALB2","L.W4_male_hypothalamus_control",NA
"29769","male","gonad","control","PALB2","R.Y108.W29_male_hypothalamus_control.NYNO",NA
"29770","male","gonad","n5","PALB2","blk12.x_male_hypothalamus_n5.NYNO",NA
"29771","male","gonad","inc.d17","PALB2","blk17.x_male_hypothalamus_inc.d17",NA
"29772","male","gonad","hatch","PALB2","blu104.w120.x_male_hypothalamus_hatch",NA
"29773","male","gonad","inc.d9","PALB2","blu108.w40.o158_male_hypothalamus_inc.d9",NA
"29774","male","gonad","inc.d3","PALB2","blu111.w113.x_male_hypothalamus_inc.d3",NA
"29775","male","gonad","inc.d17","PALB2","blu113.w124.x_male_hypothalamus_inc.d17",NA
"29776","male","gonad","bldg","PALB2","blu114.r38.w198_male_hypothalamus_bldg",NA
"29777","male","gonad","inc.d17","PALB2","blu121.w91.x_male_hypothalamus_inc.d17",NA
"29778","male","gonad","bldg","PALB2","blu33.y88.x_male_hypothalamus_bldg",NA
"29779","male","gonad","n5","PALB2","blu37.r65.x_male_hypothalamus_n5",NA
"29780","male","gonad","n5","PALB2","blu41.y100.x_male_hypothalamus_n5.NYNO",NA
"29781","male","gonad","n9","PALB2","blu81.r88_male_hypothalamus_n9",NA
"29782","male","gonad","n5","PALB2","d.s008.y.blk_male_hypothalamus_n5",NA
"29783","male","gonad","n5","PALB2","d.s047.blk.o_male_hypothalamus_n5",NA
"29784","male","gonad","n9","PALB2","g.s.blk.d_male_hypothalamus_n9",NA
"29785","male","gonad","lay","PALB2","g.s.blk.y_male_hypothalamus_lay",NA
"29786","male","gonad","lay","PALB2","g.s043.pu.blk_male_hypothalamus_lay",NA
"29787","male","gonad","bldg","PALB2","g104.w82.x_male_hypothalamus_bldg",NA
"29788","male","gonad","hatch","PALB2","g114.w83.x_male_hypothalamus_hatch",NA
"29789","male","gonad","inc.d17","PALB2","g130.y81.x_male_hypothalamus_inc.d17",NA
"29790","male","gonad","inc.d17","PALB2","g143.blu32.x_male_hypothalamus_inc.d17",NA
"29791","male","gonad","inc.d3","PALB2","g146.blu51_male_hypothalamus_inc.d3.NYNO",NA
"29792","male","gonad","inc.d3","PALB2","g20.w106.x_male_hypothalamus_inc.d3",NA
"29793","male","gonad","bldg","PALB2","g52.blu58_male_hypothalamus_bldg",NA
"29794","male","gonad","hatch","PALB2","g53.y84_male_hypothalamus_hatch",NA
"29795","male","gonad","lay","PALB2","o.s.w.r_male_hypothalamus_lay",NA
"29796","male","gonad","n5","PALB2","o152.o120.w42_male_hypothalamus_n5",NA
"29797","male","gonad","hatch","PALB2","o39.y77.x_male_hypothalamus_hatch",NA
"29798","male","gonad","hatch","PALB2","o44.blu26.x_male_hypothalamus_hatch",NA
"29799","male","gonad","inc.d3","PALB2","o48.r197.x_male_hypothalamus_inc.d3",NA
"29800","male","gonad","inc.d9","PALB2","o49.x_male_hypothalamus_inc.d9",NA
"29801","male","gonad","inc.d9","PALB2","o57.g59_male_hypothalamus_inc.d9",NA
"29802","male","gonad","lay","PALB2","pk.s238.blk.w_male_hypothalamus_lay",NA
"29803","male","gonad","lay","PALB2","pk.w.s141.o_male_hypothalamus_lay",NA
"29804","male","gonad","lay","PALB2","r.s005.pk.blk_male_hypothalamus_lay",NA
"29805","male","gonad","bldg","PALB2","r.s059.d.o_male_hypothalamus_bldg",NA
"29806","male","gonad","lay","PALB2","r.s116.blk.pu_male_hypothalamus_lay",NA
"29807","male","gonad","n9","PALB2","r.y.s007.blk_male_hypothalamus_n9",NA
"29808","male","gonad","inc.d17","PALB2","r176.blu54_male_hypothalamus_inc.d17",NA
"29809","male","gonad","lay","PALB2","r190.o43.x_male_hypothalamus_lay",NA
"29810","male","gonad","n9","PALB2","r195.x_male_hypothalamus_n9",NA
"29811","male","gonad","n9","PALB2","r37.w100.x_male_hypothalamus_n9",NA
"29812","male","gonad","hatch","PALB2","r41.w99.x_male_hypothalamus_hatch",NA
"29813","male","gonad","inc.d9","PALB2","r45.x_male_hypothalamus_inc.d9",NA
"29814","male","gonad","hatch","PALB2","r72.y83.x_male_hypothalamus_hatch",NA
"29815","male","gonad","bldg","PALB2","s.pu148.blk.r_male_hypothalamus_bldg",NA
"29816","male","gonad","bldg","PALB2","s065.l.d.o_male_hypothalamus_bldg",NA
"29817","male","gonad","bldg","PALB2","s066.l.d.r_male_hypothalamus_bldg",NA
"29818","male","gonad","lay","PALB2","s150.w.g.blk_male_hypothalamus_lay",NA
"29819","male","gonad","n9","PALB2","s187.l.o.r_male_hypothalamus_n9",NA
"29820","male","gonad","lay","PALB2","s243.blk.pk.r_male_hypothalamus_lay",NA
"29821","male","gonad","inc.d9","PALB2","w34.x_male_hypothalamus_inc.d9",NA
"29822","male","gonad","control","PALB2","x.blk.blk.ATLAS_male_hypothalamus_control",NA
"29823","male","gonad","n9","PALB2","x.blk16_male_hypothalamus_n9.NYNO",NA
"29824","male","gonad","inc.d9","PALB2","x.blu106.o153_male_hypothalamus_inc.d9",NA
"29825","male","gonad","inc.d17","PALB2","x.blu117.w89_male_hypothalamus_inc.d17",NA
"29826","male","gonad","n9","PALB2","x.blu23.w14_male_hypothalamus_n9",NA
"29827","male","gonad","n5","PALB2","x.blu30_male_hypothalamus_n5",NA
"29828","male","gonad","inc.d3","PALB2","x.blu42.o28_male_hypothalamus_inc.d3.NYNO",NA
"29829","male","gonad","control","PALB2","x.g.ATLAS_male_hypothalamus_control",NA
"29830","male","gonad","control","PALB2","x.g.g.ATLAS_male_hypothalamus_control",NA
"29831","male","gonad","inc.d9","PALB2","x.g13.w109_male_hypothalamus_inc.d9",NA
"29832","male","gonad","inc.d17","PALB2","x.g14.w199_male_hypothalamus_inc.d17",NA
"29833","male","gonad","inc.d3","PALB2","x.g147.blu28_male_hypothalamus_inc.d3",NA
"29834","male","gonad","hatch","PALB2","x.g70_male_hypothalamus_hatch",NA
"29835","male","gonad","hatch","PALB2","x.o160.w102_male_hypothalamus_hatch",NA
"29836","male","gonad","inc.d3","PALB2","x.o163.w101_male_hypothalamus_inc.d3",NA
"29837","male","gonad","n5","PALB2","x.o164.w123_male_hypothalamus_n5",NA
"29838","male","gonad","n9","PALB2","x.o2_male_hypothalamus_n9",NA
"29839","male","gonad","bldg","PALB2","x.o30.g134_male_hypothalamus_bldg",NA
"29840","male","gonad","inc.d9","PALB2","x.o47.y82_male_hypothalamus_inc.d9",NA
"29841","male","gonad","n5","PALB2","x.o68_male_hypothalamus_n5",NA
"29842","male","gonad","hatch","PALB2","x.r178_male_hypothalamus_hatch",NA
"29843","male","gonad","n5","PALB2","x.r181_male_hypothalamus_n5",NA
"29844","male","gonad","inc.d17","PALB2","x.r29.w96_male_hypothalamus_inc.d17",NA
"29845","male","gonad","inc.d3","PALB2","x.r64.g140_male_hypothalamus_inc.d3",NA
"29846","male","gonad","bldg","PALB2","x.r67.blu35_male_hypothalamus_bldg",NA
"29847","male","gonad","inc.d9","PALB2","x.w192.o157_male_hypothalamus_inc.d9",NA
"29848","male","gonad","inc.d17","PALB2","x.y132.w76_male_hypothalamus_inc.d17",NA
"29849","male","gonad","inc.d9","PALB2","x.y141.w116_male_hypothalamus_inc.d9",NA
"29850","male","gonad","n9","PALB2","y129.x_male_hypothalamus_n9",NA
"29851","male","gonad","n9","PALB2","y131.w185.x_male_hypothalamus_n9",NA
"29852","male","gonad","inc.d17","PALB2","y133.w77.r58_male_hypothalamus_inc.d17",NA
"29853","male","gonad","inc.d3","PALB2","y149.r52.x_male_hypothalamus_inc.d3",NA
"29854","male","gonad","inc.d9","PALB2","y95.g131.x_male_hypothalamus_inc.d9",NA
"29855","male","gonad","inc.d3","PALB2","y98.o50.x_male_hypothalamus_inc.d3",NA
"29856","male","gonad","control","PALB2","L.Blu13_male_pituitary_control.NYNO",NA
"29857","male","gonad","control","PALB2","L.G107_male_pituitary_control",NA
"29858","male","gonad","control","PALB2","L.R3_male_pituitary_control.NYNO",NA
"29859","male","gonad","control","PALB2","L.R8_male_pituitary_control",NA
"29860","male","gonad","control","PALB2","L.W33_male_pituitary_control",NA
"29861","male","gonad","control","PALB2","L.W3_male_pituitary_control",NA
"29862","male","gonad","control","PALB2","L.W4_male_pituitary_control",NA
"29863","male","gonad","control","PALB2","R.Y108.W29_male_pituitary_control",NA
"29864","male","gonad","n5","PALB2","blk12.x_male_pituitary_n5",NA
"29865","male","gonad","inc.d17","PALB2","blk17.x_male_pituitary_inc.d17",NA
"29866","male","gonad","hatch","PALB2","blu104.w120.x_male_pituitary_hatch.NYNO",NA
"29867","male","gonad","inc.d9","PALB2","blu108.w40.o158_male_pituitary_inc.d9",NA
"29868","male","gonad","inc.d3","PALB2","blu111.w113.x_male_pituitary_inc.d3",NA
"29869","male","gonad","inc.d17","PALB2","blu113.w124.x_male_pituitary_inc.d17.NYNO",NA
"29870","male","gonad","bldg","PALB2","blu114.r38.w198_male_pituitary_bldg",NA
"29871","male","gonad","inc.d17","PALB2","blu121.w91.x_male_pituitary_inc.d17",NA
"29872","male","gonad","bldg","PALB2","blu33.y88.x_male_pituitary_bldg",NA
"29873","male","gonad","n5","PALB2","blu37.r65.x_male_pituitary_n5",NA
"29874","male","gonad","n5","PALB2","blu41.y100.x_male_pituitary_n5",NA
"29875","male","gonad","n9","PALB2","blu81.r88_male_pituitary_n9",NA
"29876","male","gonad","n5","PALB2","d.s008.y.blk_male_pituitary_n5",NA
"29877","male","gonad","n5","PALB2","d.s047.blk.o_male_pituitary_n5",NA
"29878","male","gonad","n9","PALB2","g.s.blk.d_male_pituitary_n9",NA
"29879","male","gonad","lay","PALB2","g.s.blk.y_male_pituitary_lay",NA
"29880","male","gonad","lay","PALB2","g.s043.pu.blk_male_pituitary_lay",NA
"29881","male","gonad","bldg","PALB2","g104.w82.x_male_pituitary_bldg",NA
"29882","male","gonad","hatch","PALB2","g114.w83.x_male_pituitary_hatch.NYNO",NA
"29883","male","gonad","inc.d17","PALB2","g130.y81.x_male_pituitary_inc.d17",NA
"29884","male","gonad","inc.d17","PALB2","g143.blu32.x_male_pituitary_inc.d17",NA
"29885","male","gonad","inc.d3","PALB2","g146.blu51_male_pituitary_inc.d3",NA
"29886","male","gonad","inc.d3","PALB2","g20.w106.x_male_pituitary_inc.d3",NA
"29887","male","gonad","bldg","PALB2","g52.blu58_male_pituitary_bldg",NA
"29888","male","gonad","hatch","PALB2","g53.y84_male_pituitary_hatch",NA
"29889","male","gonad","lay","PALB2","o.s.w.r_male_pituitary_lay",NA
"29890","male","gonad","n5","PALB2","o152.o120.w42_male_pituitary_n5",NA
"29891","male","gonad","hatch","PALB2","o39.y77.x_male_pituitary_hatch",NA
"29892","male","gonad","hatch","PALB2","o44.blu26.x_male_pituitary_hatch",NA
"29893","male","gonad","inc.d3","PALB2","o48.r197.x_male_pituitary_inc.d3",NA
"29894","male","gonad","inc.d9","PALB2","o49.x_male_pituitary_inc.d9",NA
"29895","male","gonad","inc.d9","PALB2","o57.g59_male_pituitary_inc.d9",NA
"29896","male","gonad","lay","PALB2","pk.s238.blk.w_male_pituitary_lay",NA
"29897","male","gonad","lay","PALB2","pk.w.s141.o_male_pituitary_lay",NA
"29898","male","gonad","lay","PALB2","r.s005.pk.blk_male_pituitary_lay",NA
"29899","male","gonad","bldg","PALB2","r.s059.d.o_male_pituitary_bldg",NA
"29900","male","gonad","lay","PALB2","r.s116.blk.pu_male_pituitary_lay",NA
"29901","male","gonad","n9","PALB2","r.y.s007.blk_male_pituitary_n9",NA
"29902","male","gonad","inc.d17","PALB2","r176.blu54_male_pituitary_inc.d17",NA
"29903","male","gonad","lay","PALB2","r190.o43.x_male_pituitary_lay",NA
"29904","male","gonad","n9","PALB2","r195.x_male_pituitary_n9",NA
"29905","male","gonad","n9","PALB2","r37.w100.x_male_pituitary_n9",NA
"29906","male","gonad","hatch","PALB2","r41.w99.x_male_pituitary_hatch",NA
"29907","male","gonad","inc.d9","PALB2","r45.X_male_pituitary_inc.d9",NA
"29908","male","gonad","hatch","PALB2","r72.y83.x_male_pituitary_hatch",NA
"29909","male","gonad","bldg","PALB2","s.pu148.blk.r_male_pituitary_bldg",NA
"29910","male","gonad","bldg","PALB2","s065.l.d.o_male_pituitary_bldg",NA
"29911","male","gonad","bldg","PALB2","s066.l.d.r_male_pituitary_bldg",NA
"29912","male","gonad","lay","PALB2","s150.w.g.blk_male_pituitary_lay",NA
"29913","male","gonad","n9","PALB2","s187.l.o.r_male_pituitary_n9",NA
"29914","male","gonad","lay","PALB2","s243.blk.pk.r_male_pituitary_lay",NA
"29915","male","gonad","inc.d9","PALB2","w34.x_male_pituitary_inc.d9",NA
"29916","male","gonad","control","PALB2","x.blk.blk.ATLAS_male_pituitary_control",NA
"29917","male","gonad","n9","PALB2","x.blk16_male_pituitary_n9",NA
"29918","male","gonad","control","PALB2","x.blu.o.ATLAS_male_pituitary_control",NA
"29919","male","gonad","inc.d9","PALB2","x.blu106.o153_male_pituitary_inc.d9.NYNO",NA
"29920","male","gonad","inc.d17","PALB2","x.blu117.w89_male_pituitary_inc.d17",NA
"29921","male","gonad","n9","PALB2","x.blu23.w14_male_pituitary_n9",NA
"29922","male","gonad","n5","PALB2","x.blu30_male_pituitary_n5",NA
"29923","male","gonad","inc.d3","PALB2","x.blu42.o28_male_pituitary_inc.d3",NA
"29924","male","gonad","control","PALB2","x.g.ATLAS_male_pituitary_control",NA
"29925","male","gonad","control","PALB2","x.g.g.ATLAS_male_pituitary_control",NA
"29926","male","gonad","control","PALB2","x.g.g.g.ATLAS_male_pituitary_control",NA
"29927","male","gonad","inc.d9","PALB2","x.g13.w109_male_pituitary_inc.d9",NA
"29928","male","gonad","inc.d17","PALB2","x.g14.w199_male_pituitary_inc.d17",NA
"29929","male","gonad","inc.d3","PALB2","x.g147.blu28_male_pituitary_inc.d3",NA
"29930","male","gonad","hatch","PALB2","x.g70_male_pituitary_hatch",NA
"29931","male","gonad","hatch","PALB2","x.o160.w102_male_pituitary_hatch",NA
"29932","male","gonad","inc.d3","PALB2","x.o163.w101_male_pituitary_inc.d3.NYNO",NA
"29933","male","gonad","n5","PALB2","x.o164.w123_male_pituitary_n5.NYNO",NA
"29934","male","gonad","n9","PALB2","x.o2_male_pituitary_n9",NA
"29935","male","gonad","bldg","PALB2","x.o30.g134_male_pituitary_bldg",NA
"29936","male","gonad","inc.d9","PALB2","x.o47.y82_male_pituitary_inc.d9",NA
"29937","male","gonad","n5","PALB2","x.o68_male_pituitary_n5",NA
"29938","male","gonad","hatch","PALB2","x.r178_male_pituitary_hatch",NA
"29939","male","gonad","n5","PALB2","x.r181_male_pituitary_n5",NA
"29940","male","gonad","inc.d17","PALB2","x.r29.w96_male_pituitary_inc.d17",NA
"29941","male","gonad","inc.d3","PALB2","x.r64.g140_male_pituitary_inc.d3",NA
"29942","male","gonad","bldg","PALB2","x.r67.blu35_male_pituitary_bldg.NYNO",NA
"29943","male","gonad","inc.d9","PALB2","x.w192.o157_male_pituitary_inc.d9",NA
"29944","male","gonad","control","PALB2","x.y.s.ATLAS_male_pituitary_control",NA
"29945","male","gonad","inc.d17","PALB2","x.y132.w76_male_pituitary_inc.d17",NA
"29946","male","gonad","inc.d9","PALB2","x.y141.w116_male_pituitary_inc.d9",NA
"29947","male","gonad","n9","PALB2","y129.x_male_pituitary_n9",NA
"29948","male","gonad","n9","PALB2","y131.w185.x_male_pituitary_n9",NA
"29949","male","gonad","inc.d17","PALB2","y133.w77.r58_male_pituitary_inc.d17",NA
"29950","male","gonad","inc.d3","PALB2","y149.r52.x_male_pituitary_inc.d3",NA
"29951","male","gonad","inc.d9","PALB2","y95.g131.x_male_pituitary_inc.d9",NA
"29952","male","gonad","inc.d3","PALB2","y98.o50.x_male_pituitary_inc.d3",NA
"29953","male","gonad","control","POU2F1","L.G118_female_gonad_control",NA
"29954","male","gonad","control","POU2F1","R.G106_female_gonad_control",NA
"29955","male","gonad","control","POU2F1","R.R20_female_gonad_control",NA
"29956","male","gonad","control","POU2F1","R.R9_female_gonad_control",NA
"29957","male","gonad","control","POU2F1","R.W44_female_gonad_control",NA
"29958","male","gonad","inc.d9","POU2F1","blk.s061.pu.y_female_gonad_inc.d9",NA
"29959","male","gonad","bldg","POU2F1","blk11.x_female_gonad_bldg",NA
"29960","male","gonad","hatch","POU2F1","blk21.x_female_gonad_hatch",NA
"29961","male","gonad","n9","POU2F1","blk4.x_female_gonad_n9",NA
"29962","male","gonad","control","POU2F1","blu.o.x.ATLAS_female_gonad_control",NA
