"","sex","tissue","treatment","gene","samples","counts"
"1732","male","hypothalamus","m.inc.d8","MYC","r4.x_male_hypothalamus_m.inc.d8",6.9178145771728
"1733","male","hypothalamus","m.inc.d8","MYC","s044.blk.d.r_male_hypothalamus_m.inc.d8",6.84205060737794
"1734","male","hypothalamus","m.inc.d8","MYC","s067.o.l.y_male_hypothalamus_m.inc.d8",6.6258043345455
"1735","male","hypothalamus","m.inc.d17","MYC","s096.g.blk.pk_male_hypothalamus_m.inc.d17",6.75430408457113
"1736","male","hypothalamus","m.n2","MYC","x.blk23_male_hypothalamus_m.n2",7.06254657735973
"1737","male","hypothalamus","m.inc.d9","MYC","x.o117_male_hypothalamus_m.inc.d9",6.77907280444181
"1738","male","hypothalamus","m.inc.d17","MYC","x.r10.w18_male_hypothalamus_m.inc.d17",6.94197343367932
"1739","male","hypothalamus","m.inc.d9","MYC","y.w.blk_male_hypothalamus_m.inc.d9",6.98506285882631
"1740","male","hypothalamus","m.inc.d17","MYC","y4.x_male_hypothalamus_m.inc.d17",6.89620631256082
"1741","male","hypothalamus",NA,"PALB2","g38.x_male_hypothalamus_inc.prolong",8.35042868410581
"1742","male","hypothalamus","prolong","PALB2","pk.s.d.g_male_hypothalamus_prolong",9.30029981714388
"1743","male","hypothalamus","prolong","PALB2","x.blu57_male_hypothalamus_prolong",8.36775930600482
"1744","male","hypothalamus","extend","PALB2","g3.g119.w20_male_hypothalamus_extend",8.44876304970648
"1745","male","hypothalamus","extend","PALB2","r.s057.g.pk_male_hypothalamus_extend",8.40818503907972
"1746","male","hypothalamus","extend","PALB2","x.blu69_male_hypothalamus_extend",8.49758053771118
"1747","male","hypothalamus","m.inc.d3","PALB2","blk5.x_male_hypothalamus_m.inc.d3",8.48198552286966
"1748","male","hypothalamus","m.inc.d3","PALB2","g.blk.s041.r_male_hypothalamus_m.inc.d3",8.42383235000625
"1749","male","hypothalamus","m.inc.d8","PALB2","g.s111.r.blk_male_hypothalamus_m.inc.d8",8.42263413774617
"1750","male","hypothalamus","m.inc.d17","PALB2","g32.blu79_male_hypothalamus_m.inc.d17",8.42260586625619
"1751","male","hypothalamus","m.inc.d9","PALB2","l.s280.g.blk_male_hypothalamus_m.inc.d9",8.27096338626298
"1752","male","hypothalamus","m.n2","PALB2","o3.x_male_hypothalamus_m.n2",8.64051754705886
"1753","male","hypothalamus",NA,"PALB2","pu.s.o.r_male_hypothalamus_m.hatch",8.42056196017055
"1754","male","hypothalamus","m.inc.d8","PALB2","r4.x_male_hypothalamus_m.inc.d8",8.42416582526583
"1755","male","hypothalamus","m.inc.d8","PALB2","s044.blk.d.r_male_hypothalamus_m.inc.d8",8.44023392569474
"1756","male","hypothalamus","m.inc.d8","PALB2","s067.o.l.y_male_hypothalamus_m.inc.d8",8.12062690153533
"1757","male","hypothalamus","m.inc.d17","PALB2","s096.g.blk.pk_male_hypothalamus_m.inc.d17",8.31876560108271
"1758","male","hypothalamus","m.n2","PALB2","x.blk23_male_hypothalamus_m.n2",8.44269252192545
"1759","male","hypothalamus","m.inc.d9","PALB2","x.o117_male_hypothalamus_m.inc.d9",8.30675570359088
"1760","male","hypothalamus","m.inc.d17","PALB2","x.r10.w18_male_hypothalamus_m.inc.d17",9.00330720927336
"1761","male","hypothalamus","m.inc.d9","PALB2","y.w.blk_male_hypothalamus_m.inc.d9",8.42536989923727
"1762","male","hypothalamus","m.inc.d17","PALB2","y4.x_male_hypothalamus_m.inc.d17",8.21087079897472
"1763","male","hypothalamus",NA,"PRL","g38.x_male_hypothalamus_inc.prolong",10.5900112412836
"1764","male","hypothalamus","prolong","PRL","pk.s.d.g_male_hypothalamus_prolong",10.7856515517086
"1765","male","hypothalamus","prolong","PRL","x.blu57_male_hypothalamus_prolong",11.8552014006593
"1766","male","hypothalamus","extend","PRL","g3.g119.w20_male_hypothalamus_extend",11.3986153918352
"1767","male","hypothalamus","extend","PRL","r.s057.g.pk_male_hypothalamus_extend",10.4618271026932
"1768","male","hypothalamus","extend","PRL","x.blu69_male_hypothalamus_extend",10.4461099366339
"1769","male","hypothalamus","m.inc.d3","PRL","blk5.x_male_hypothalamus_m.inc.d3",10.7303277993301
"1770","male","hypothalamus","m.inc.d3","PRL","g.blk.s041.r_male_hypothalamus_m.inc.d3",10.3447459432893
"1771","male","hypothalamus","m.inc.d8","PRL","g.s111.r.blk_male_hypothalamus_m.inc.d8",10.410533625158
"1772","male","hypothalamus","m.inc.d17","PRL","g32.blu79_male_hypothalamus_m.inc.d17",10.455076636272
"1773","male","hypothalamus","m.inc.d9","PRL","l.s280.g.blk_male_hypothalamus_m.inc.d9",10.5308530920823
"1774","male","hypothalamus","m.n2","PRL","o3.x_male_hypothalamus_m.n2",10.6331345984508
"1775","male","hypothalamus",NA,"PRL","pu.s.o.r_male_hypothalamus_m.hatch",10.3286459126894
"1776","male","hypothalamus","m.inc.d8","PRL","r4.x_male_hypothalamus_m.inc.d8",10.7070231655527
"1777","male","hypothalamus","m.inc.d8","PRL","s044.blk.d.r_male_hypothalamus_m.inc.d8",10.880003948745
"1778","male","hypothalamus","m.inc.d8","PRL","s067.o.l.y_male_hypothalamus_m.inc.d8",11.1980314975183
"1779","male","hypothalamus","m.inc.d17","PRL","s096.g.blk.pk_male_hypothalamus_m.inc.d17",10.761243836528
"1780","male","hypothalamus","m.n2","PRL","x.blk23_male_hypothalamus_m.n2",10.4975830183336
"1781","male","hypothalamus","m.inc.d9","PRL","x.o117_male_hypothalamus_m.inc.d9",10.5582336554052
"1782","male","hypothalamus","m.inc.d17","PRL","x.r10.w18_male_hypothalamus_m.inc.d17",10.516738602958
"1783","male","hypothalamus","m.inc.d9","PRL","y.w.blk_male_hypothalamus_m.inc.d9",10.6500769471838
"1784","male","hypothalamus","m.inc.d17","PRL","y4.x_male_hypothalamus_m.inc.d17",10.7372669624459
"1785","male","hypothalamus",NA,"PRLR","g38.x_male_hypothalamus_inc.prolong",8.74723469899074
"1786","male","hypothalamus","prolong","PRLR","pk.s.d.g_male_hypothalamus_prolong",8.88432396631543
"1787","male","hypothalamus","prolong","PRLR","x.blu57_male_hypothalamus_prolong",8.64470026607699
"1788","male","hypothalamus","extend","PRLR","g3.g119.w20_male_hypothalamus_extend",8.64844084378391
"1789","male","hypothalamus","extend","PRLR","r.s057.g.pk_male_hypothalamus_extend",8.74613177532867
"1790","male","hypothalamus","extend","PRLR","x.blu69_male_hypothalamus_extend",8.98783630874494
"1791","male","hypothalamus","m.inc.d3","PRLR","blk5.x_male_hypothalamus_m.inc.d3",8.78599402268893
"1792","male","hypothalamus","m.inc.d3","PRLR","g.blk.s041.r_male_hypothalamus_m.inc.d3",8.81990876516198
"1793","male","hypothalamus","m.inc.d8","PRLR","g.s111.r.blk_male_hypothalamus_m.inc.d8",8.53200070166489
"1794","male","hypothalamus","m.inc.d17","PRLR","g32.blu79_male_hypothalamus_m.inc.d17",8.51239174443337
"1795","male","hypothalamus","m.inc.d9","PRLR","l.s280.g.blk_male_hypothalamus_m.inc.d9",8.65964892468866
"1796","male","hypothalamus","m.n2","PRLR","o3.x_male_hypothalamus_m.n2",9.00919169713604
"1797","male","hypothalamus",NA,"PRLR","pu.s.o.r_male_hypothalamus_m.hatch",8.43445586692791
"1798","male","hypothalamus","m.inc.d8","PRLR","r4.x_male_hypothalamus_m.inc.d8",8.63309253235941
"1799","male","hypothalamus","m.inc.d8","PRLR","s044.blk.d.r_male_hypothalamus_m.inc.d8",8.63548860462684
"1800","male","hypothalamus","m.inc.d8","PRLR","s067.o.l.y_male_hypothalamus_m.inc.d8",8.10401767245821
"1801","male","hypothalamus","m.inc.d17","PRLR","s096.g.blk.pk_male_hypothalamus_m.inc.d17",8.58960306269022
"1802","male","hypothalamus","m.n2","PRLR","x.blk23_male_hypothalamus_m.n2",8.62528244840276
"1803","male","hypothalamus","m.inc.d9","PRLR","x.o117_male_hypothalamus_m.inc.d9",8.23221565678272
"1804","male","hypothalamus","m.inc.d17","PRLR","x.r10.w18_male_hypothalamus_m.inc.d17",8.71823297945914
"1805","male","hypothalamus","m.inc.d9","PRLR","y.w.blk_male_hypothalamus_m.inc.d9",8.87215048673268
"1806","male","hypothalamus","m.inc.d17","PRLR","y4.x_male_hypothalamus_m.inc.d17",8.13680333882677
"1807","male","pituitary",NA,"AVPR1B","g38.x_male_pituitary_inc.prolong",7.65790061718351
"1808","male","pituitary","prolong","AVPR1B","pk.s.d.g_male_pituitary_prolong",8.58910170151685
"1809","male","pituitary","prolong","AVPR1B","x.blu57_male_pituitary_prolong",9.43031052297351
"1810","male","pituitary","extend","AVPR1B","g3.g119.w20_male_pituitary_extend",10.1364023900222
"1811","male","pituitary","extend","AVPR1B","r.s057.g.pk_male_pituitary_extend",8.86244597044371
"1812","male","pituitary","extend","AVPR1B","x.blu69_male_pituitary_extend",8.64359669558076
"1813","male","pituitary",NA,"AVPR1B","blu10.w26.x_male_pituitary_m.hatch",9.48982100491465
"1814","male","pituitary","m.inc.d17","AVPR1B","g.o.y.s037_male_pituitary_m.inc.d17",10.1147139266598
"1815","male","pituitary","m.inc.d8","AVPR1B","g.s179.o.pk_male_pituitary_m.inc.d8",6.1286515421623
"1816","male","pituitary",NA,"AVPR1B","g34.x_male_pituitary_m.hatch",8.5355909209234
"1817","male","pituitary","m.inc.d9","AVPR1B","o.d.s009_male_pituitary_m.inc.d9",9.14546156543893
"1818","male","pituitary","m.inc.d17","AVPR1B","o59.blu64_male_pituitary_m.inc.d17",9.31997871584377
"1819","male","pituitary","m.inc.d8","AVPR1B","r.s058.d.l_male_pituitary_m.inc.d8",8.36477797932247
"1820","male","pituitary","m.inc.d9","AVPR1B","r84.x_male_pituitary_m.inc.d9",9.062139569134
"1821","male","pituitary",NA,"AVPR1B","s062.d.blk.g_male_pituitary_m.hatch",10.1985546712315
"1822","male","pituitary","m.inc.d3","AVPR1B","s071.pu.g.pk_male_pituitary_m.inc.d3",9.63883869204514
"1823","male","pituitary","m.inc.d3","AVPR1B","s139.l.blk.w_male_pituitary_m.inc.d3",9.14343167384805
"1824","male","pituitary",NA,"AVPR1B","x.blu76_male_pituitary_m.hatch",9.16448565549758
"1825","male","pituitary","m.inc.d17","AVPR1B","x.o40.r70_male_pituitary_m.inc.d17",8.96766709070637
"1826","male","pituitary","m.inc.d3","AVPR1B","x.r185_male_pituitary_m.inc.d3",9.69723012337944
"1827","male","pituitary","m.inc.d17","AVPR1B","y148.w81.g145_male_pituitary_m.inc.d17",9.74207044292407
"1828","male","pituitary","m.inc.d8","AVPR1B","y55.x_male_pituitary_m.inc.d8",9.97364324624397
"1829","male","pituitary",NA,"BRCA1","g38.x_male_pituitary_inc.prolong",7.50822754129717
"1830","male","pituitary","prolong","BRCA1","pk.s.d.g_male_pituitary_prolong",7.94167934231556
"1831","male","pituitary","prolong","BRCA1","x.blu57_male_pituitary_prolong",7.95719545050826
"1832","male","pituitary","extend","BRCA1","g3.g119.w20_male_pituitary_extend",7.30182371630547
"1833","male","pituitary","extend","BRCA1","r.s057.g.pk_male_pituitary_extend",7.3909910482453
"1834","male","pituitary","extend","BRCA1","x.blu69_male_pituitary_extend",7.52932260706516
"1835","male","pituitary",NA,"BRCA1","blu10.w26.x_male_pituitary_m.hatch",7.59605311003192
"1836","male","pituitary","m.inc.d17","BRCA1","g.o.y.s037_male_pituitary_m.inc.d17",7.97994414725162
"1837","male","pituitary","m.inc.d8","BRCA1","g.s179.o.pk_male_pituitary_m.inc.d8",7.09094311804626
"1838","male","pituitary",NA,"BRCA1","g34.x_male_pituitary_m.hatch",7.64276238599836
"1839","male","pituitary","m.inc.d9","BRCA1","o.d.s009_male_pituitary_m.inc.d9",7.54313288452909
"1840","male","pituitary","m.inc.d17","BRCA1","o59.blu64_male_pituitary_m.inc.d17",7.48786707190566
"1841","male","pituitary","m.inc.d8","BRCA1","r.s058.d.l_male_pituitary_m.inc.d8",7.33111986273365
"1842","male","pituitary","m.inc.d9","BRCA1","r84.x_male_pituitary_m.inc.d9",7.34091440675428
"1843","male","pituitary",NA,"BRCA1","s062.d.blk.g_male_pituitary_m.hatch",7.46087435986113
"1844","male","pituitary","m.inc.d3","BRCA1","s071.pu.g.pk_male_pituitary_m.inc.d3",7.53410067793515
"1845","male","pituitary","m.inc.d3","BRCA1","s139.l.blk.w_male_pituitary_m.inc.d3",7.52242076241008
"1846","male","pituitary",NA,"BRCA1","x.blu76_male_pituitary_m.hatch",7.73639874940685
"1847","male","pituitary","m.inc.d17","BRCA1","x.o40.r70_male_pituitary_m.inc.d17",7.42690191157999
"1848","male","pituitary","m.inc.d3","BRCA1","x.r185_male_pituitary_m.inc.d3",7.55157460873298
"1849","male","pituitary","m.inc.d17","BRCA1","y148.w81.g145_male_pituitary_m.inc.d17",7.53633538007732
"1850","male","pituitary","m.inc.d8","BRCA1","y55.x_male_pituitary_m.inc.d8",7.34847219594582
"1851","male","pituitary",NA,"MYC","g38.x_male_pituitary_inc.prolong",7.5476006546367
"1852","male","pituitary","prolong","MYC","pk.s.d.g_male_pituitary_prolong",8.27507802549085
"1853","male","pituitary","prolong","MYC","x.blu57_male_pituitary_prolong",8.15350572252633
"1854","male","pituitary","extend","MYC","g3.g119.w20_male_pituitary_extend",7.30182371630547
"1855","male","pituitary","extend","MYC","r.s057.g.pk_male_pituitary_extend",7.3217541130072
"1856","male","pituitary","extend","MYC","x.blu69_male_pituitary_extend",7.67395348903529
"1857","male","pituitary",NA,"MYC","blu10.w26.x_male_pituitary_m.hatch",6.94409791752637
"1858","male","pituitary","m.inc.d17","MYC","g.o.y.s037_male_pituitary_m.inc.d17",7.05340893503506
"1859","male","pituitary","m.inc.d8","MYC","g.s179.o.pk_male_pituitary_m.inc.d8",7.5006081304442
"1860","male","pituitary",NA,"MYC","g34.x_male_pituitary_m.hatch",7.06253500549796
"1861","male","pituitary","m.inc.d9","MYC","o.d.s009_male_pituitary_m.inc.d9",7.0382283101853
"1862","male","pituitary","m.inc.d17","MYC","o59.blu64_male_pituitary_m.inc.d17",7.02437592322362
"1863","male","pituitary","m.inc.d8","MYC","r.s058.d.l_male_pituitary_m.inc.d8",6.95613522820143
"1864","male","pituitary","m.inc.d9","MYC","r84.x_male_pituitary_m.inc.d9",7.2404216903247
"1865","male","pituitary",NA,"MYC","s062.d.blk.g_male_pituitary_m.hatch",7.11818412132329
"1866","male","pituitary","m.inc.d3","MYC","s071.pu.g.pk_male_pituitary_m.inc.d3",7.04182913722791
"1867","male","pituitary","m.inc.d3","MYC","s139.l.blk.w_male_pituitary_m.inc.d3",7.04213235336224
"1868","male","pituitary",NA,"MYC","x.blu76_male_pituitary_m.hatch",7.02128888275895
"1869","male","pituitary","m.inc.d17","MYC","x.o40.r70_male_pituitary_m.inc.d17",7.39131572607758
"1870","male","pituitary","m.inc.d3","MYC","x.r185_male_pituitary_m.inc.d3",7.2938784104645
"1871","male","pituitary","m.inc.d17","MYC","y148.w81.g145_male_pituitary_m.inc.d17",7.19704306934063
"1872","male","pituitary","m.inc.d8","MYC","y55.x_male_pituitary_m.inc.d8",6.98379925953332
"1873","male","pituitary",NA,"PALB2","g38.x_male_pituitary_inc.prolong",9.00638874457239
"1874","male","pituitary","prolong","PALB2","pk.s.d.g_male_pituitary_prolong",10.0630973301955
"1875","male","pituitary","prolong","PALB2","x.blu57_male_pituitary_prolong",8.8591710606034
"1876","male","pituitary","extend","PALB2","g3.g119.w20_male_pituitary_extend",8.95747913559927
"1877","male","pituitary","extend","PALB2","r.s057.g.pk_male_pituitary_extend",9.06816795939164
"1878","male","pituitary","extend","PALB2","x.blu69_male_pituitary_extend",8.8938135007121
"1879","male","pituitary",NA,"PALB2","blu10.w26.x_male_pituitary_m.hatch",9.03294242094261
"1880","male","pituitary","m.inc.d17","PALB2","g.o.y.s037_male_pituitary_m.inc.d17",8.93510567521153
"1881","male","pituitary","m.inc.d8","PALB2","g.s179.o.pk_male_pituitary_m.inc.d8",8.77735396920268
"1882","male","pituitary",NA,"PALB2","g34.x_male_pituitary_m.hatch",8.89073812821578
"1883","male","pituitary","m.inc.d9","PALB2","o.d.s009_male_pituitary_m.inc.d9",9.26422734892046
"1884","male","pituitary","m.inc.d17","PALB2","o59.blu64_male_pituitary_m.inc.d17",10.0257385779056
"1885","male","pituitary","m.inc.d8","PALB2","r.s058.d.l_male_pituitary_m.inc.d8",8.80858978201245
"1886","male","pituitary","m.inc.d9","PALB2","r84.x_male_pituitary_m.inc.d9",8.85576383088216
"1887","male","pituitary",NA,"PALB2","s062.d.blk.g_male_pituitary_m.hatch",8.87584763024396
"1888","male","pituitary","m.inc.d3","PALB2","s071.pu.g.pk_male_pituitary_m.inc.d3",8.88556036323981
"1889","male","pituitary","m.inc.d3","PALB2","s139.l.blk.w_male_pituitary_m.inc.d3",8.85323830718202
"1890","male","pituitary",NA,"PALB2","x.blu76_male_pituitary_m.hatch",9.02150375115207
"1891","male","pituitary","m.inc.d17","PALB2","x.o40.r70_male_pituitary_m.inc.d17",8.99402349498388
"1892","male","pituitary","m.inc.d3","PALB2","x.r185_male_pituitary_m.inc.d3",9.14440137183708
"1893","male","pituitary","m.inc.d17","PALB2","y148.w81.g145_male_pituitary_m.inc.d17",8.93322025241725
"1894","male","pituitary","m.inc.d8","PALB2","y55.x_male_pituitary_m.inc.d8",9.13744207158048
"1895","male","pituitary",NA,"PRL","g38.x_male_pituitary_inc.prolong",19.1746927812829
"1896","male","pituitary","prolong","PRL","pk.s.d.g_male_pituitary_prolong",20.9851111276229
"1897","male","pituitary","prolong","PRL","x.blu57_male_pituitary_prolong",20.4796667631418
"1898","male","pituitary","extend","PRL","g3.g119.w20_male_pituitary_extend",20.5370064978872
"1899","male","pituitary","extend","PRL","r.s057.g.pk_male_pituitary_extend",19.0702515235376
"1900","male","pituitary","extend","PRL","x.blu69_male_pituitary_extend",20.5055124041872
"1901","male","pituitary",NA,"PRL","blu10.w26.x_male_pituitary_m.hatch",19.1862964702939
"1902","male","pituitary","m.inc.d17","PRL","g.o.y.s037_male_pituitary_m.inc.d17",19.3531794530011
"1903","male","pituitary","m.inc.d8","PRL","g.s179.o.pk_male_pituitary_m.inc.d8",10.3689397129012
"1904","male","pituitary",NA,"PRL","g34.x_male_pituitary_m.hatch",19.9911461890198
"1905","male","pituitary","m.inc.d9","PRL","o.d.s009_male_pituitary_m.inc.d9",17.6519685598412
"1906","male","pituitary","m.inc.d17","PRL","o59.blu64_male_pituitary_m.inc.d17",20.0813580239361
"1907","male","pituitary","m.inc.d8","PRL","r.s058.d.l_male_pituitary_m.inc.d8",16.8382725829118
"1908","male","pituitary","m.inc.d9","PRL","r84.x_male_pituitary_m.inc.d9",16.8284539335055
"1909","male","pituitary",NA,"PRL","s062.d.blk.g_male_pituitary_m.hatch",19.1779074357897
"1910","male","pituitary","m.inc.d3","PRL","s071.pu.g.pk_male_pituitary_m.inc.d3",16.6348529614797
"1911","male","pituitary","m.inc.d3","PRL","s139.l.blk.w_male_pituitary_m.inc.d3",17.3015720789194
"1912","male","pituitary",NA,"PRL","x.blu76_male_pituitary_m.hatch",19.5964821339801
"1913","male","pituitary","m.inc.d17","PRL","x.o40.r70_male_pituitary_m.inc.d17",19.0509952982931
"1914","male","pituitary","m.inc.d3","PRL","x.r185_male_pituitary_m.inc.d3",17.2621398921524
"1915","male","pituitary","m.inc.d17","PRL","y148.w81.g145_male_pituitary_m.inc.d17",19.9827742843783
"1916","male","pituitary","m.inc.d8","PRL","y55.x_male_pituitary_m.inc.d8",17.9167574724184
"1917","male","pituitary",NA,"PRLR","g38.x_male_pituitary_inc.prolong",7.88025513418976
"1918","male","pituitary","prolong","PRLR","pk.s.d.g_male_pituitary_prolong",8.1553524481141
"1919","male","pituitary","prolong","PRLR","x.blu57_male_pituitary_prolong",8.11335411265295
"1920","male","pituitary","extend","PRLR","g3.g119.w20_male_pituitary_extend",7.97605150342106
"1921","male","pituitary","extend","PRLR","r.s057.g.pk_male_pituitary_extend",8.30266280713994
"1922","male","pituitary","extend","PRLR","x.blu69_male_pituitary_extend",7.99959235328047
"1923","male","pituitary",NA,"PRLR","blu10.w26.x_male_pituitary_m.hatch",8.1300873065857
"1924","male","pituitary","m.inc.d17","PRLR","g.o.y.s037_male_pituitary_m.inc.d17",7.97593492420384
"1925","male","pituitary","m.inc.d8","PRLR","g.s179.o.pk_male_pituitary_m.inc.d8",7.7646699444177
"1926","male","pituitary",NA,"PRLR","g34.x_male_pituitary_m.hatch",8.4170761100366
"1927","male","pituitary","m.inc.d9","PRLR","o.d.s009_male_pituitary_m.inc.d9",7.610053278173
"1928","male","pituitary","m.inc.d17","PRLR","o59.blu64_male_pituitary_m.inc.d17",8.36219247961341
"1929","male","pituitary","m.inc.d8","PRLR","r.s058.d.l_male_pituitary_m.inc.d8",8.42096355667053
"1930","male","pituitary","m.inc.d9","PRLR","r84.x_male_pituitary_m.inc.d9",8.1857392696818
"1931","male","pituitary",NA,"PRLR","s062.d.blk.g_male_pituitary_m.hatch",8.31014866161138
"1932","male","pituitary","m.inc.d3","PRLR","s071.pu.g.pk_male_pituitary_m.inc.d3",8.24488631712443
"1933","male","pituitary","m.inc.d3","PRLR","s139.l.blk.w_male_pituitary_m.inc.d3",8.22871495037637
"1934","male","pituitary",NA,"PRLR","x.blu76_male_pituitary_m.hatch",8.20662871770063
"1935","male","pituitary","m.inc.d17","PRLR","x.o40.r70_male_pituitary_m.inc.d17",8.24895915343056
